HSN,NAME,P CODE,TOTAL QUANTITY,UNTAXED TOTAL,IGST,SGST,CGST,TAXED TOTAL
70179010,MEASURING CYLINDER-SPOUT(10ML),NG5652,10,897.6,0,80.78,80.78,1059.16
70179010,MEASURING CYLINDER-SPOUT(50ML),NG5654,24,2758.8,496.58,0,0,3255.38
70179010,MEASURING CYLINDER-SPOUT(100ML,NG5655,25,3890.7,518.76,155.63,155.63,4720.72
70179010,MEASURING CYLINDER-SPOUT(250ML,NG5656,3,932.58,0,83.93,83.93,1100.44
70179010,MEASURING CYLINDER-SPOUT-500ML,NG5657,12,5401.44,0,486.13,486.13,6373.7
70179010,MEASURING CYLINDER-SPOUT -1 LT,NG5658,3,2075.04,0,186.75,186.75,2448.54
70179010,MEASURING CYLINDER (A) - 1L,NG5728,2,2170.08,0,195.31,195.31,2560.7
70179010,GRADUATED CYLINDER (0 - 100ML),NG5755,6,1342.44,0,120.82,120.82,1584.08
70179010,DESICATOR - 150 MM,NG5832,2,6287.16,0,565.84,565.84,7418.84
70179010,PETRIDISH (OUTER DIA. 9 CM),NG5868,39,4350.06,0,391.51,391.51,5133.08
70179010,Evaporating dish 105x55mm,NG5892,20,6660,0,599.4,599.4,7858.8
70179010,FLAT BOTTOM FLASK (250 ML),NG6005,5,326.7,0,29.4,29.4,385.5
70179010,F.B.FLASK SHORT NECK - 500 ML,NG6053,1,146.52,0,13.19,13.19,172.9
70179010,Flask (Round bottom) 250ml,NG6105,12,653.4,117.61,0,0,771.01
70179010,R.B.FLASK SHORT NECK - 250 ML,NG6153,24,2310,415.8,0,0,2725.8
70179010,CONICAL FLASK - 50 ML,NG6503,10,442.2,0,39.8,39.8,521.8
70179010,CONICAL FLASK (100 ML),NG6504,120,4495.7,795.96,39.8,39.8,5371.26
70179010,CONICAL FLASK 150 ML,NG6505,75,4045.5,0,364.09,364.09,4773.68
70179010,CONICAL FLASK (250 ML),NG6506,410,26343.2,2574,2195.86,2195.86,33308.92
70179010,CONICAL FLASK (500 ML),NG6507,45,3987.5,430.65,215.32,215.32,4848.79
70179010,CONICAL FLASK (1 LT),NG6508,12,1820.39,366.81,102.7,102.7,2392.6
70179010,Conical Flask 2000ml,NG6509,4,1122,0,100.98,100.98,1323.96
70179010,Conical Flask 3000ml,NG6510,2,1576.08,0,141.85,141.85,1859.78
70179010,FILTER FLASK HEAVY WALL 250ML,NG6703,2,417.6,0,37.58,37.58,492.76
70179010,VOLUMETRIC STAD. FLASK 100ML,NG6805,169,22149,614.78,2218.82,2218.82,27201.42
70179010,VOLUMETRIC STD. FLASK 250ML,NG6807,40,6371.4,0,573.43,573.43,7518.26
70179010,VOLUMETRIC STD. FLASK 500 ML,NG6808,25,5460,0,491.4,491.4,6442.8
70179010,VOLUMETRIC STD. FLASK 1000ML,NG6809,10,2739,493.02,0,0,3232.02
70179010,Volumetric flask cl.A - 100ml,NG6856,25,7326,0,659.34,659.34,8644.68
70179010,"Volumetric flask,cl.B, 50ml",NG6905,10,1095.6,0,98.6,98.6,1292.8
70179010,Volumetric flask 100ml(LDPE),NG6906,10,1023,184.14,0,0,1207.14
70179010,Volumetric flask 250ml-stopper,NG6908,50,7361.2,946.44,425.9,425.9,9159.44
70179010,"Volumetric flask,500ml cl.B",NG6909,20,4527.6,0,407.48,407.48,5342.56
70179010,"Volumetric flask,cl.B,1000ml",NG6910,4,1235.52,0,111.2,111.2,1457.92
70179010,FUNNEL - MEDIUM (50 MM),NG7123,24,976.8,175.82,0,0,1152.62
70179010,FUNNEL PLAIN 75MM,NG7125,252,14071.4,1881,1052.68,1052.68,18057.76
70179010,"FUNNEL - 100 MM PLAIN, 60ANGLE",NG7126,10,838.2,0,75.44,75.44,989.08
70179010,Seperating Funnel 250mm,NG7188,5,1395.9,0,125.63,125.63,1647.16
70179010,PIPETTE GRADUATED (1 ML),NG7428,10,587.4,0,52.87,52.87,693.14
70179010,Pipette class B 2ml (0.02ml),NG7430,16,1003.2,0,90.29,90.29,1183.78
70179010,Pipette class B 5ml (0.05ml),NG7432,10,699.6,0,62.96,62.96,825.52
70179010,PIPETTE GRADUATED (10 ML),NG7434,15,1127.52,0,101.47,101.47,1330.46
70179010,Serological Pipette Cl.B (1ml),NG7478,10,489.5,88.11,0,0,577.61
70179010,"Serological pipette,cl.B(2ml)",NG7480,10,522.5,94.05,0,0,616.55
70179010,PIPETTE VOLUMETRIC (5 ML),NG7554,20,924,166.32,0,0,1090.32
70179010,PIPETTE VOLUMETRIC (10 ML),NG7559,60,3333,599.94,0,0,3932.94
70179010,PIPETTE VOLUMETRIC (20 ML),NG7560,234,16179.84,0,1456.2,1456.2,19092.24
70179010,PIPETTE VOLUMETRIC (25 ML),NG7561,10,638,114.84,0,0,752.84
70179010,Essential oil detemn.Apparatus,NG8131,2,4191,0,377.19,377.19,4945.38
70179010,DISTILLING APPARATUS (AMMONIA),NG8196,1,1397.22,0,125.75,125.75,1648.72
70179010,TEST TUBE WITH RIM 10x75,NG8211,600,2232,0,200.88,200.88,2633.76
70179010,TEST TUBE WITH RIM 12x75,NG8212,3150,12474,0,1122.66,1122.66,14719.32
70179010,TEST TUBE WITH RIM 12x100 MM,NG8213,550,2904,0,261.36,261.36,3426.72
70179010,TEST TUBE WITH RIM 15x125 MM,NG8214,2950,19943,1089,1642.41,1642.41,24316.82
70179010,TEST TUBE WITH RIM 15x150,NG8215,500,3960,0,356.4,356.4,4672.8
70179010,TEST TUBE  (25 ML),NG8216,400,3432,0,308.88,308.88,4049.76
70179010,TEST TUBE WITH RIM 25x100,NG8217,100,1122,0,100.98,100.98,1323.96
70179010,TEST TUBE (50 ML),NG8218,400,5220,0,469.8,469.8,6159.6
70179010,TEST TUBE WITH RIM 25x200,NG8219,50,858,0,77.22,77.22,1012.44
70179010,TEST TUBE WITHOUT RIM 12x75,NG8232,5030,16618.8,2970,21.38,21.38,19631.56
70179010,TEST TUBE WITHOUT RIM 15x125,NG8234,50,363,0,32.67,32.67,428.34
70179010,TEST TUBE WITHOUT RIM 18x150,NG8237,500,4290,0,386.1,386.1,5062.2
70179010,CULTURE TUBE ROUND BOTTOM 10ml,NG8252,25,610.5,0,54.95,54.95,720.4
70179010,CULTURE TUBE - 5 ML,NG8261,350,7392,0,665.28,665.28,8722.56
70179010,CULTURE TUBE -15ML FLAT BOTTOM,NG8262,350,8547,0,769.23,769.23,10085.46
70179010,WATCH GLASSES (80 mm),NG8301,10,330,59.4,0,0,389.4
72052910,IRON FILINGS 1.00 KG,I10133,60,18225.98,3558.76,316.93,316.93,22418.6
74031900,COPPER METAL TURNINGS 100.00 GM,C10017,300,36735.3,7326.77,410.09,410.09,44882.25
74061000,COPPER METAL POWDER 500.00 GM,C12129,18,13471.92,2905.21,81.36,81.36,16539.85
74101100,COPPER FOIL 100.00 GM,C31217,30,6552,1179.36,0,0,7731.36
76032000,ALUMINIUM POWDER 250.00 GM,A11025,167,19483.64,3758.56,1668.57,1668.57,26579.34
76071190,ALUMINIUM FOIL 100.00 GM,A31217,35,3330.6,932.57,0,0,4263.17
79011200,ZINC METAL GRANUALATED A.R. 250.00 GM,Z70425,239,74318.81,21788.41,2097.91,2097.91,100303.04
79011200,ZINC METAL GRANUALATED A.R 5.00 KG,Z70439,2,4200,0,378,378,4956
79031000,ZINC METAL POWDER 500.00 GM,Z10529,111,41151,9288,1340.93,1340.93,53120.86
80011090,TIN METAL GRANULES L.R. 100.00 GM,T10717,6,2389.24,347.26,82.8,82.8,2902.1
81043010,MAGNESIUM METAL TURNINGS 99.5% 250.00 GM,M30625,23,5300.29,1612.28,124.95,124.95,7162.47
81049090,MAGNESIUM METAL RIBBON 25.00 GM,M30709,593,58491.22,7730.91,4135.33,4135.33,74492.79
FALSE,BUFFER POWDER pH 4.0,B43601,2,218.24,0,19.64,19.64,257.52
FALSE,BUFFER POWDER pH 4.0,B43601,161,14593.04,3690.72,153.69,153.69,18591.14
FALSE,BUFFER POWDER pH 4.0,B43601,100,9581.44,2308.86,333.91,333.91,12558.12
FALSE,BUFFER POWDER pH 7.0,B44601,133,12340.59,3660.62,221.45,221.45,16444.11
FALSE,BUFFER POWDER pH 7.0,B44601,47,4424.64,768.77,117.84,117.84,5429.09
FALSE,BUFFER POWDER  pH 9.2,B45601,112,10301.28,1564.8,19.64,19.64,11905.36
FALSE,BUFFER POWDER  pH 9.2,B45601,13,1418.56,0,127.67,127.67,1673.9
