HSN,NAME,P CODE,TOTAL QUANTITY,IGST,SGST,CGST,TOTAL AMOUNT
70179010,EXPANSION ADAPTERS 29/32-19/26,NG1055,0,0,0,0,0
70179010,EXPANSION ADAPTERS 29/32-24/29,NG1054,0,0,0,0,0
70179010,EXPANSION ADAPTERS 34/35 14/23,NG1060,0,0,0,0,0
70179010,EXPANSION ADAPTERS 34/35 24/29,NG1058,0,0,0,0,0
70179010,EXPANSION ADAPTERS 34/35 29/32,NG1057,0,0,0,0,0
70179010,EXPANSION ADAPTERS 45/40 24/29,NG1063,0,0,0,0,0
70179010,EXPANSION ADAPTERS 45/40 29/32,NG1062,0,0,0,0,0
70179010,EXPANSION ADAPTERS 45/40 34/35,NG1061,0,0,0,0,0
70179010,EXPANSION ADAPTERS 55/44 34/35,NG1065,0,0,0,0,0
70179010,EXPANSION ADAPTERS 55/44 45/40,NG1064,0,0,0,0,0
70179010,"Extractor soxhlet, 500ml",NG5905,0,0,0,0,0
70179010,Extractors soxhlet 100ml,NG5902,0,0,0,0,0
70179010,Extractors soxhlet 250ml,NG5904,0,0,0,0,0
70179010,"Extractor-soxhlet, 60ml",NG5901,0,0,0,0,0
70179010,F.B.FLASK SHORT NECK - 500 ML,NG6053,1,0,13.19,13.19,146.52
70179010,F.B.FLASK SHORT NECK -250ML,NG6052,0,0,0,0,0
32041947,FAST BLUE B SALT 10.00 GM,F10129,3,0,30.47,30.47,338.52
32041949,FAST SULPHON BLACK F 25.00 GM,F10109,6,263.69,0,0,1464.96
38220090,FEHLING'S SOLUTION NO.1 500 ML,F20179,401,6658.27,1021.15,1021.15,55330.8
38220090,FEHLING'S SOLUTION NO.2 500 ML,F20279,307,8924.49,1523.69,1523.69,73722.63
28273990,FERRIC CHLORIDE ANHYDROUS,F10388,0,0,0,0,0
28273990,FERRIC CHLORIDE ANHYDROUS 500.00 GM,F10329,492,5447.5,1282.47,1282.47,44513.34
28273990,FERRIC CHLORIDE ANHYDROUS A.R.,F70329,0,0,0,0,0
28273990,FERRIC CHLORIDE C.P 5.00 KG,F10637,0,0,0,0,0
28273990,FERRIC CHLORIDE C.P 500.00 GM,F16329,0,0,0,0,0
28273990,FERRIC CHLORIDE HEXAHYDRATE 500.00 GM,F10429,1,0,10.71,10.71,118.98
38220019,FERRIC CHLORIDE SOLUTION 10% 125 ML,F20471,40,110.21,61,61,1935.2
29181590,FERRIC CITRATE 18-21% 250.00 GM,F11875,3,168.4,0,0,935.55
28211020,FERRIC HYDROXIDE 62% 500.00 GM,F10529,4,126.72,0,0,704
28342990,FERRIC NITRATE(IRON III NITRA) 500.00 GM,F11929,46,341.28,223.2,223.2,4376
28211010,FERRIC OXIDE RED - 98% 500.00 GM,F11729,2,51.69,0,0,287.14
28352990,FERRIC PHOSPHATE,F13625,0,0,0,0,0
28332990,FERRIC SULPHATE,F11825,0,0,0,0,0
28332990,FERRIC SULPHATE,F11888,0,0,0,0,0
28332990,FERRIC SULPHATE L.R. 500.00 GM,F11829,26,356.44,409.71,409.71,6532.6
38220090,FERROIN INDICATOR SOLUTION,F40617,0,0,0,0,0
38220090,FERROIN INDICATOR SOLUTION 25 ML,F40659,28,366.3,59.38,59.38,2967.4
38220090,FERROIN INDICATOR SOLUTION.A.R,F70629,0,0,0,0,0
38220090,FERROIN INDICATOR SOLUTION.A.R 25 ML,F70609,4,88.15,0,0,489.72
28273990,FERROUS CHLORIDE ANHYDROUS 98% 250.00 GM,F10625,0,0,0,0,0
29171190,FERROUS OXALATE L.R 100.00 GM,F10617,5,294.52,0,0,1636.25
28332910,FERROUS SULPHATE,F10739,0,0,0,0,0
28332910,FERROUS SULPHATE A.R. 500.00 GM,F71029,20,582.66,0,0,3237
28332910,FERROUS SULPHATE L.R. 500.00 GM,F10729,881,9180.75,1088.86,1088.86,63102.98
28332910,FERROUS SULPHATE.L.R. 25.00 KG,F10788,5,1305,0,0,7250
28332910,FERROUS SULPHIDE STICKS,F10888,0,0,0,0,0
28309010,FERROUS SULPHIDE STICKS L.R. 1.00 KG,F10833,67,1399.13,475.76,475.76,13059.05
32041359,FIELD'S STAIN POWDER - A,F30909,0,0,0,0,0
32041299,FIELD'S STAIN POWDER - B,F31009,0,0,0,0,0
38220019,FIELD'S STAIN SOLUTION A 125 ML,F30971,857,4209.25,166.1,166.1,37846.62
38220019,FIELD'S STAIN SOLUTION A 500 ML,F30929,115,1440,172.98,172.98,14883
38220019,FIELD'S STAIN-SOLUTION B 125 ML,F31071,345,1492.37,166.1,166.1,15204.7
38220019,FIELD'S STAIN-SOLUTION B 500 ML,F31029,121,1440,242.17,242.17,16036.2
70179010,Filter flask - tubulation 2 lt,NG6706,0,0,0,0,0
70179010,FILTER FLASK HEAVY WALL - 1 LT,NG6705,0,0,0,0,0
70179010,FILTER FLASK HEAVY WALL -100ML,NG6702,0,0,0,0,0
70179010,FILTER FLASK HEAVY WALL 250ML,NG6703,2,0,37.58,37.58,417.6
70179010,FILTER FLASK HEAVY WALL 500ML,NG6704,0,0,0,0,0
70179010,FLASK (BOILING FLAT BOTTOM)-2L,NG6009,0,0,0,0,0
70179010,Flask (Round bottom) 10000ml,NG6112,0,0,0,0,0
70179010,Flask (Round bottom) 1000ml,NG6107,0,0,0,0,0
70179010,Flask (Round bottom) 100ml,NG6103,0,0,0,0,0
70179010,Flask (Round bottom) 150ml,NG6104,0,0,0,0,0
70179010,Flask (Round bottom) 20000ml,NG6113,0,0,0,0,0
70179010,Flask (Round bottom) 2000ml,NG6108,0,0,0,0,0
70179010,Flask (Round bottom) 250ml,NG6105,12,117.61,0,0,653.4
70179010,Flask (Round bottom) 25ml,NG6101,0,0,0,0,0
70179010,Flask (Round bottom) 3000ml,NG6109,0,0,0,0,0
70179010,Flask (Round bottom) 5000ml,NG6110,0,0,0,0,0
70179010,Flask (Round bottom) 500ml,NG6106,0,0,0,0,0
70179010,Flask (Round Bottom) 50ml,NG6102,0,0,0,0,0
70179010,Flask (Round bottom) 6000ml,NG6111,0,0,0,0,0
70179010,Flask 10000ml,NG6013,0,0,0,0,0
70179010,Flask 100ml,NG6003,0,0,0,0,0
70179010,Flask 150ml,NG6004,0,0,0,0,0
70179010,Flask 20000ml,NG6014,0,0,0,0,0
70179010,Flask 25ml,NG6001,0,0,0,0,0
70179010,Flask 3000ml,NG6010,0,0,0,0,0
70179010,Flask 300ml,NG6006,0,0,0,0,0
70179010,Flask 50ml,NG6002,0,0,0,0,0
70179010,Flask 6000ml,NG6012,0,0,0,0,0
70179010,Flask conical - stopper 25ml,NG6626,0,0,0,0,0
70179010,"Flask, flat bottom, 150ml",NG6051,0,0,0,0,0
70179010,"Flask,boiling,pear shape,100ml",NG8357,0,0,0,0,0
70179010,"Flask,boiling,pear shape,10ml",NG8354,0,0,0,0,0
70179010,"Flask,boiling,pear shape,25ml",NG8355,0,0,0,0,0
70179010,"Flask,boiling,pear shape,50ml",NG8356,0,0,0,0,0
70179010,"Flask,Erlenmeyer,50ml,19/26",NG6601,0,0,0,0,0
70179010,"Flask,erlenmeyer,conical,250ml",NG6603,0,0,0,0,0
70179010,"Flask,pear shape, 500ml",NG8407,0,0,0,0,0
70179010,"Flask,pear shape,100 ml",NG8403,0,0,0,0,0
70179010,"Flask,pear shape,250ml",NG8405,0,0,0,0,0
70179010,"Flask-pear shape, 250ml,29/32",NG8406,0,0,0,0,0
70179010,FLAT BOTTOM FLASK (1 LT),NG6008,0,0,0,0,0
70179010,FLAT BOTTOM FLASK (250 ML),NG6005,5,0,29.4,29.4,326.7
70179010,FLAT BOTTOM FLASK (5 LT),NG6011,0,0,0,0,0
70179010,FLAT BOTTOM FLASK (500 ML),NG6007,0,0,0,0,0
70179010,Flat bottom square bottle 5 L,NG6030,0,0,0,0,0
28112900,FLUOBORIC ACID,F10839,0,0,0,0,0
29362910,FOLIC ACID - 98%,F15329,0,0,0,0,0
29362910,FOLIC ACID - 98% 10.00 GM,F15305,25,0,1288.13,1288.13,14312.5
38220090,FOOD ADULN. TEST KIT(REFIL),F25915,0,0,0,0,0
38220090,FOOD ADULTER.TEST KIT (500 TE),F25950,4,506.38,0,0,3375.84
29121100,FORMALDEHYDE,F11217,0,0,0,0,0
29121100,FORMALDEHYDE 10% SOLUTION,F20371,0,0,0,0,0
29121100,FORMALDEHYDE A.R,F74237,0,0,0,0,0
29121100,FORMALDEHYDE A.R 500 ML,F74229,6,0,83.37,83.37,926.28
29121100,FORMALDEHYDE L.R. 5 L,F11201,908,54798.22,8797.19,8797.19,402180.68
29121100,FORMALDEHYDE L.R. 500 ML,F11229,1804,17795.91,1807.59,1807.59,118949.33
38220019,FORMALDEHYDE REAGENT - 1,F20518,0,0,0,0,0
38220019,FORMALDEHYDE REAGENT - 1,F20525,0,0,0,0,0
38220019,FORMALDEHYDE REAGENT - 2,F20618,0,0,0,0,0
38220019,FORMALDEHYDE REAGENT - 2,F20625,0,0,0,0,0
29121100,FORMALDEHYDE.L.R. 30 L,F15089,37,6912,1084.74,1084.74,50452.72
29126000,FORMALIN TABLETS (50 Nos),F11220,90,717.57,0,0,3986.5
29241900,FORMAMIDE,F11423,0,0,0,0,0
29241900,FORMAMIDE 500 ML,F11429,4,176.52,0,0,980.64
29151100,FORMIC ACID,F11389,0,0,0,0,0
29151100,FORMIC ACID 500 ML,F11329,1758,31446.24,219.13,219.13,177135.99
29151100,FORMIC ACID A.R.,F71529,0,0,0,0,0
29121100,FORMOL - N,F90229,0,0,0,0,0
29121100,FORMOL - N,F91650,0,0,0,0,0
29121100,FORMOL (N),F90251,0,0,0,0,0
38220019,FOUCHET'S REAGENT 125 ML,F21971,718,5869.41,471.4,471.4,56768.69
17025000,FRUCTOSE 100.00 GM,F41205,76,1185.03,154,154,8294.72
32041343,FUCHSIN BASIC STAIN POWDER,F31700,0,0,0,0,0
32041343,FUCHSIN BASIC STAIN POWDER,F31713,0,0,0,0,0
32041343,FUCHSIN BASIC STAIN POWDER 25.00 GM,F31709,199,2502.38,171.09,171.09,15803.04
32041343,FUCHSIN BASIC STAIN POWDER AR,F73709,0,0,0,0,0
25084090,FULLER'S EARTH (ACTIVATED),F12329,0,0,0,0,0
29171950,FUMARIC ACID - 99%,F12879,0,0,0,0,0
70179010,"FUNNEL - 100 MM PLAIN, 60ANGLE",NG7126,10,0,75.44,75.44,838.2
70179010,FUNNEL - 35 MM,NG7122,0,0,0,0,0
70179010,FUNNEL - MEDIUM (50 MM),NG7123,24,175.82,0,0,976.8
70179010,FUNNEL - SMALL (65 MM),NG7124,0,0,0,0,0
70179010,Funnel plain 60 angle 25mm,NG7121,0,0,0,0,0
70179010,FUNNEL PLAIN 75MM,NG7125,252,940.5,796.18,796.18,14071.4
70179010,"Funnel, Buchner type, 200ml",NG7661,0,0,0,0,0
70179010,"Funnel, Buchner type, 35ml",NG7654,0,0,0,0,0
70179010,"Funnel, Buchner type, 500ml,4",NG7669,0,0,0,0,0
70179010,"Funnel, Powder 125mm",NG7136,0,0,0,0,0
70179010,"Funnel, powder 150mm",NG7137,0,0,0,0,0
70179010,"Funnel, powder 200mm",NG7138,0,0,0,0,0
70179010,"funnel, powder 250mm",NG7139,0,0,0,0,0
70179010,"Funnel,Buchner type 500ml",NG7668,0,0,0,0,0
70179010,"Funnel,Buchner type, 200ml,2",NG7662,0,0,0,0,0
70179010,"Funnel,Buchner type, 200ml,4",NG7664,0,0,0,0,0
70179010,"Funnel,Buchner type, 200ml,Gr5",NG7665,0,0,0,0,0
70179010,"Funnel,Buchner type, 35 ml",NG7652,0,0,0,0,0
70179010,"Funnel,Buchner type, 500ml",NG7666,0,0,0,0,0
70179010,"Funnel,Buchner type, 80ml,4",NG7659,0,0,0,0,0
70179010,"Funnel,Buchner type,500ml,2",NG7667,0,0,0,0,0
70179010,"Funnel,Buchner type,80ml,2",NG7657,0,0,0,0,0
70179010,"Funnel,Buchner,sint disc,80ml",NG7656,0,0,0,0,0
29321200,FURFURALDEHYDE (FURFURAL)-98%,F11517,0,0,0,0,0
29321200,FURFURALDEHYDE (FURFURAL)-98%,F11579,0,0,0,0,0
29321200,FURFURALDEHYDE A.R.,F71517,0,0,0,0,0
38220090,FUSION MIXTURE L.R.,F11879,0,0,0,0,0
29182910,GALLIC ACID L.R.,G10225,0,0,0,0,0
70179010,GAS SAMPLING TUBE  500ml,NG8153,0,0,0,0,0
70179010,GAS SAMPLING TUBE 1000ml,NG8154,0,0,0,0,0
70179010,GAS SAMPLING TUBE 125ml,NG8151,0,0,0,0,0
70179010,GAS SAMPLING TUBE 250ml,NG8152,0,0,0,0,0
70179010,GAS SAMPLING TUBE(3 WAY) 125ml,NG8166,0,0,0,0,0
70179010,GAS SAMPLING TUBe(3 WAY) 250ml,NG8167,0,0,0,0,0
70179010,GAS SAMPLING TUBE(3 WAY) 500ml,NG8168,0,0,0,0,0
70179010,GAS SAMPLING TUBE(3 WAY)1000ml,NG8169,0,0,0,0,0
70179010,GAS SAMPLING TUBE-STOPCOCK125M,NG9001,0,0,0,0,0
70179010,GAS SAMPLING TUBE-STOPOCK250ML,NG9051,0,0,0,0,0
35030020,GELATINE POWDER,G10588,0,0,0,0,0
35030020,GELATINE POWDER 500.00 GM,G10529,13,680.13,115,115,5056.32
35030020,GELATINE POWDER A.R.,G70525,0,0,0,0,0
32041341,GENTIAN VIOLET POWDER,G30917,0,0,0,0,0
38220019,GENTION VIOLET ALCOHOLIC SOLN. 125 ML,G30771,25,161.7,0,0,1347.5
38220019,GENTION VIOLET AQUEOUS SOLN.,G30665,0,0,0,0,0
38220019,GENTION VIOLET AQUEOUS SOLN. 125 ML,G30671,64,397.06,0,0,3308.8
32041341,GENTION VIOLET POWDER,G30909,0,0,0,0,0
38089330,GIBBERELLIC ACID,G31005,0,0,0,0,0
38089330,GIBBERELLIC ACID,G31717,0,0,0,0,0
38089330,GIBBERELLIC ACID 1.00 GM,G31002,75,1025.28,0,0,5696
38089330,GIBBERELLIC ACID 90% A.R.,G71005,0,0,0,0,0
32041359,GIEMSA'S STAIN POWDER 10.00 GM,G30905,20,332.28,0,0,1846
38220019,GIEMSA'S STAIN SOLUTION 125 ML,G30871,2014,25160.6,102.68,102.68,211382.92
70179010,GLASS FILR. - SILICON STOPPER,NG8291,0,0,0,0,0
70179010,"GLASS FILTER HOLDER 47mm,1000m",NG8282,0,0,0,0,0
70179010,GLASS FILTER HOLDER 47mm-500ml,NG8281,0,0,0,0,0
38220019,GLUCOSE REAGENT - 2,G20629,0,0,0,0,0
38220019,GLUCOSE REAGENT - I,G20529,0,0,0,0,0
38220019,GLUCOSE STOCK STANDARD 1% 125 ML,G20471,9,38.57,3.05,3.05,372.28
29121990,GLUTARALDEHYDE 2% SOLUTION 25 L,G20188,5,1395,0,0,7750
29121990,GLUTARALDEHYDE 25%,G20137,0,0,0,0,0
29121990,GLUTARALDEHYDE 25% 500 ML,G20129,2,94.16,0,0,523.12
29121990,GLUTARALDEHYDE-2% (Stabilized),G20139,0,0,0,0,0
29121990,GLUTARLDEHYDE SOLUTION 2%,G20151,0,0,0,0,0
29121990,GLUTARLDEHYDE-25%,G20158,0,0,0,0,0
29121990,GLUTARLDEHYDE-25% 25 L,G20178,2,5832,0,0,32400
29121990,GLUTARLDEHYDE-25% 250 ML,G20125,2,0,28.46,28.46,316.2
29054500,GLYCERINE 25 L,G10571,1,0,288,288,3200
29054500,GLYCERINE A.R,G72037,0,0,0,0,0
29054500,GLYCERINE A.R 500 ML,G72029,6,153.5,16.47,16.47,1035.82
29054500,GLYCERINE I.P.,G80571,0,0,0,0,0
29054500,GLYCERINE I.P.,G80588,0,0,0,0,0
29054500,GLYCERINE I.P.,G80599,0,0,0,0,0
29054500,GLYCERINE IP/USP 500 ML,G84429,2,60.09,0,0,333.84
29054500,GLYCERINE L.R.,G10555,0,0,0,0,0
29054500,GLYCERINE L.R.,G11051,0,0,0,0,0
29054500,GLYCERINE L.R. (GLYCEROL) 500 ML,G11029,529,11194.11,1358.72,1358.72,77286.3
29054500,GLYCERINE L.R. 2.5 L,G10537,45,3176.8,489.15,489.15,23083.8
29224910,GLYCINE ( AMINO ACETIC ACID) 250.00 GM,G11525,105,3244.67,110.15,110.15,19249.79
29224910,GLYCINE A.R.,G71017,0,0,0,0,0
29181990,GLYCOLIC ACID 65% 500 ML,G11229,0,0,0,0,0
70179010,GRADUATED CYLINDER (0 - 100ML),NG5755,6,0,120.82,120.82,1342.44
70179010,Graduated Cylinder 1000ml,NG5758,0,0,0,0,0
70179010,Graduated cylinder 2000ml,NG5759,0,0,0,0,0
70179010,Graduated Cylinder 50ml,NG5754,0,0,0,0,0
70179010,Graduated cylinder 5ml,NG5751,0,0,0,0,0
70179010,"GRADUATED CYLINDER,(A),50ml",NG5724,0,0,0,0,0
70179010,"Graduated cylinder,(penny)25ml",NG5553,0,0,0,0,0
70179010,"Graduated cylinder,(penny)50ml",NG5554,0,0,0,0,0
70179010,"Graduated cylinder,cl.A,1000ml",NG5558,0,0,0,0,0
70179010,"Graduated cylinder,cl.B,1000ml",NG5608,0,0,0,0,0
70179010,"Graduated cylinder,cl.B,250ml",NG5606,0,0,0,0,0
70179010,"Graduated cylinder,cl.B,500ml",NG5607,0,0,0,0,0
38220019,GRAM'S COLOUR STAINING KIT,G21950,110,3372.12,332,332,33634.5
38220019,GRAM'S IODINE,G31179,0,0,0,0,0
38220019,GRAM'S IODINE 125 ML,G31171,1062,5295.31,552.69,552.69,53336.28
70179010,Granite top L shape(3250+2250),NF0006,0,0,0,0,0
70179010,Granite Top(2570+3000+2570),NF0005,0,0,0,0,0
70179010,Granite TopL-shape (3000+2100),NF0007,0,0,0,0,0
38011000,GRAPHITE POWDER (150 MICRON) 500.00 GM,G31829,15,97.42,48.04,48.04,1075.02
29335990,GUANINE - 98%,G10601,0,0,0,0,0
13012000,GUM ACACIA 5.00 KG,G10439,0,0,0,0,0
13012000,GUM ACACIA 500.00 GM,G10429,91,706.75,158.5,158.5,20474.54
13012000,GUM ACACIA 500.00 GM,G10429,5,0,31.7,31.7,1267.9
13019017,GUM TRAGACANTH POWDER 500.00 GM,G20329,10,75.58,47.82,47.82,3424.35
32041339,HAEMATOXYLENE STAIN POWDER 100.00 GM,H31017,0,0,0,0,0
38220019,HAEMATOXYLIN (EHRLICH'S) 125 ML,H30371,0,0,0,0,0
38220019,HAEMATOXYLIN (Harris's) 125 ML,H30271,830,18670.56,641.7,641.7,166283
38220019,HAEMATOXYLIN Delafield's 125 ML,H30171,30,0,329.22,329.22,5487
32041339,HAEMATOXYLIN STAIN POWDER 5.00 GM,H31001,104,10695.6,2624.83,2624.83,88584.8
38220019,HAEMOGLOBIN STANDARD 10 ML,H55005,20,165.36,0,0,1378
70179010,"Haffkine flask,culture, 4000ml",NG6487,0,0,0,0,0
70179010,Heating mantle 1500ml,NE0253,0,0,0,0,0
29011000,HEPTANE,H72039,0,0,0,0,0
29011000,HEPTANE 500 ML,H72079,12,579.38,138.16,138.16,4753.92
29336990,HEXAMINE 500.00 GM,H10029,20,97.81,220.53,220.53,2993.64
29011000,HEXANE,H11099,0,0,0,0,0
29011000,HEXANE 2.5 L,H11037,55,2204.28,1771.38,1771.38,31928.14
29011000,HEXANE 25 L,H11033,20,0,5607,5607,62300
29011000,HEXANE 500 ML,H11029,102,2217.95,319.19,319.19,15868.32
29011000,HEXANE A.R,H70937,0,0,0,0,0
29011000,HEXANE A.R 25 L,H71033,4,0,1203.05,1203.05,13367.25
29011000,HEXANE A.R. 500 ML,H70929,2,0,30.8,30.8,342.24
29242990,HIPPURIC ACID - 99%,H11717,0,0,0,0,0
38220090,HUBLE'S SOLUTION 125 ML,H10471,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91017,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91025,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91029,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91051,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91083,0,0,0,0,0
38089340,HUME MIX SOLUTION 12%,H91091,0,0,0,0,0
38089340,HUME MIX-90%,H91019,0,0,0,0,0
38089340,HUME MIX-90%,H91034,0,0,0,0,0
38089340,HUME MIX-90%,H91035,0,0,0,0,0
38089340,HUME MIX-90%,H91039,0,0,0,0,0
38089340,HUME MIX-90%,H91088,0,0,0,0,0
38089340,HUMIC ACID 90%,H11088,0,0,0,0,0
38089340,HUMIC ACID 90% 500.00 GM,H12029,1,0,12.89,12.89,143.22
28251020,HYDRAZINE HYDRATE 60%,H13629,0,0,0,0,0
28251020,HYDRAZINE HYDRATE 80%,H13888,0,0,0,0,0
28251020,HYDRAZINE HYDRATE 80% 2.5 L,H13837,16,5239.99,0,0,29111.04
28251020,HYDRAZINE HYDRATE 80% 500 ML,H13829,29,2185.92,39.02,39.02,12577.5
28251030,HYDRAZINE SULPHATE A.R.,H71517,0,0,0,0,0
28251030,HYDRAZINE SULPHATE.L.R. 100.00 GM,H11517,34,603.31,106.47,106.47,4534.68
28111990,HYDROBROMIC ACID - 48%,H10129,0,0,0,0,0
28061000,HYDROCHLORIC ACID 10%,H50388,0,0,0,0,0
28061000,HYDROCHLORIC ACID 25 L,H10223,28,0,2260.8,2260.8,25120
28061000,HYDROCHLORIC ACID 5 L,H10251,427,13124.77,5820.85,5820.85,137591.46
28061000,HYDROCHLORIC ACID A.R 2.5 L,H70837,77,1726.46,1061.75,1061.75,21388.58
28061000,HYDROCHLORIC ACID A.R 5 L,H70899,0,0,0,0,0
28061000,HYDROCHLORIC ACID A.R 500 ML,H70829,27,0,228.19,228.19,2535.5
28061000,HYDROCHLORIC ACID A.R T.C PACK 2.5 L,H71837,7,458.88,0,0,2549.32
28061000,HYDROCHLORIC ACID C.P 5 L,H10001,0,0,0,0,0
28061000,HYDROCHLORIC ACID C.P. 1 L,H12838,200,0,792,792,8800
28061000,HYDROCHLORIC ACID C.P. 500 ML,H12829,300,0,783,783,8700
28061000,HYDROCHLORIC ACID L.R. 2.5 L,H10237,248,6062.5,3063.35,3063.35,67717.75
28061000,HYDROCHLORIC ACID L.R. 500 ML,H10229,1498,10261.55,4180.38,4180.38,103456.56
28061000,HYDROCHLORIC ACID L.R.T.C 500 ML,H11229,629,10741.82,0,0,59676.8
28061000,HYDROCHLORIC ACID N/1 500 ML,H50379,878,8456.36,397.85,397.85,51400.4
28061000,HYDROCHLORIC ACID N/10,H50381,0,0,0,0,0
28061000,HYDROCHLORIC ACID N/10,H56051,0,0,0,0,0
28061000,HYDROCHLORIC ACID N/10 500 ML,H50399,3026,28743.41,423.53,423.53,164392.65
28061000,HYDROCHLORIC ACID.A.R. TC PACK 500 ML,H70930,26,561.34,0,0,3118.56
28061000,HYDROCHLORIC ACID.L.R. (BPb) 500 ML,H10239,20,219.78,0,0,1221
28061000,HYDROCHLORIC ACID.L.R. (PB),H10257,0,0,0,0,0
28061000,HYDROCHLORIC ACID.L.R. TC PACK 2.5 L,H12037,37,1835.12,0,0,10195.13
28111100,HYDROFLUORIC ACID,H10551,0,0,0,0,0
28111100,HYDROFLUORIC ACID 48% 500 ML,H50499,6,0,172.42,172.42,1915.8
28111100,HYDROFLUORIC ACID 48% A.R. 500 ML,H75629,0,0,0,0,0
28111100,HYDROFLUORIC ACID A.R 500 ML,H75529,0,0,0,0,0
28111100,HYDROFLUORIC ACID L.R. 500 ML,H10529,103,1778.11,806.21,806.21,18836.16
28470000,HYDROGEN PEROXIDE 3% SOLUTION 500 ML,H20379,1337,9653.47,46.84,46.84,54151.95
28470000,HYDROGEN PEROXIDE 30% 100 VOL.,H10733,0,0,0,0,0
28470000,HYDROGEN PEROXIDE 30% 100 VOL. 500 ML,H10729,487,7003.87,1526.6,1526.6,55872.67
28470000,HYDROGEN PEROXIDE 30% 5 L,H21851,110,0,3102.75,3102.75,34475
28470000,HYDROGEN PEROXIDE 30% A.R. 500 ML,H70729,0,0,0,0,0
28470000,HYDROGEN PEROXIDE 35%,H10253,0,0,0,0,0
28470000,HYDROGEN PEROXIDE 6% 20 VOL.,H10617,0,0,0,0,0
28470000,HYDROGEN PEROXIDE 6% 20 VOL. 1 L,H10683,188,1646.29,381.68,381.68,13386.78
28470000,HYDROGEN PEROXIDE 6% 5 L,H21951,38,800.9,690.06,690.06,12116.74
38220019,HYDROGEN PEROXIDE REAGENT -1,H20518,0,0,0,0,0
38220019,HYDROGEN PEROXIDE REAGENT -1,H20529,0,0,0,0,0
29072200,HYDROQUINONE,H10751,0,0,0,0,0
29072200,HYDROQUINONE 250.00 GM,H10725,7,376.09,0,0,2089.36
28251090,HYDROXYL AMINE HYDROCHLORIDE 100.00 GM,H16017,66,1645.42,329.18,329.18,12798.89
29335990,HYPOXANTHINE - 99%,H17009,0,0,0,0,0
29051220,IAE - 101 5 L,I50851,0,0,0,0,0
70179010,"Imhoff cone sharp tip, 454mm",NG4851,0,0,0,0,0
29332990,IMIDAZOLE,I10517,0,0,0,0,0
38059090,IMMERSION OIL (For Microscopy),I10617,0,0,0,0,0
38059090,IMMERSION OIL (For Microscopy) 30 ML,I10610,124,3301.13,724.31,724.31,26387.45
70179010,"Impinger inner fitting, 35 ml",NG8276,0,0,0,0,0
38220090,IND.PAPER WIDE RANGE 0.0-10.0,I40856,0,0,0,0,0
38220090,IND.PAPER WIDE RANGE O.0-10.0 200 LS,I40656,608,3908.92,2875.8,2875.8,66887.68
32151190,INDIAN INK 125 ML,I10071,18,519.36,33.37,33.37,3256.11
38220090,INDICATOR PAPER (1-14) 200 LS,I41056,704,12213.27,575.19,575.19,77395.14
38220090,INDICATOR PAPER N.R 2.0-4.5 200 LS,I40156,20,172.22,102.67,102.67,2097.6
38220090,INDICATOR PAPER N.R 3.5-6.0 200 LS,I40256,40,543.17,0,0,4048
38220090,INDICATOR PAPER N.R 5.0-7.5 200 LS,I40356,12,0,116.36,116.36,1368.96
38220090,INDICATOR PAPER N.R 6.5-9.0 200 LS,I40456,132,1697.96,13.69,13.69,14377.76
38220090,INDICATOR PAPER N.R 8.0-10.5 200 LS,I40556,50,717.6,0,0,5980
38220090,INDICATOR PAPER pH 2.00-10.5 200 LS,I40956,162,1435.2,458.61,458.61,19032.96
38220090,INDICATOR PAPER PH 3.8-5.4 100 LS,I40756,0,0,0,0,0
38220090,INDICATOR Soluion pH 4-11 125 ML,I40171,10,0,61.75,61.75,1029.2
38220090,INDICATOR Soluion pH 9-14,I30171,0,0,0,0,0
38220090,INDICATOR SOLUTION (1-14) 25 L,I40388,4,0,972,972,10800
38220090,INDICATOR SOLUTION (2-10.5),I40588,0,0,0,0,0
38220090,INDICATOR SOLUTION (2-4.5),I40988,0,0,0,0,0
38220090,INDICATOR SOLUTION (6.5-9.0),I40599,0,0,0,0,0
38220090,INDICATOR SOLUTION pH 9-14,I30179,0,0,0,0,0
32041215,INDIGO CARMINE (M.S.) 25.00 GM,I31709,5,112.27,40.07,40.07,1068.98
28332990,INDIUM SULPHATE 99%,I10405,0,0,0,0,0
29337900,INDOLE-3-ACETIC ACID (IAA) A.R,I70401,0,0,0,0,0
29337900,INDOLE-3-BUTRIC ACID 99% A.R,I70602,0,0,0,0,0
29337900,INDOLE-3-BUTYRIC ACID (I.B.A),I40605,0,0,0,0,0
29337900,INDOLE-3-BUTYRIC ACID (I.B.A),I40635,0,0,0,0,0
29337900,INDOLE-3-BUTYRIC ACID (I.B.A) 5.00 GM,I40601,34,0,1005.52,1005.52,11172.4
29337900,INIDOLE-3-ACETIC ACID (I.A.A) 5.00 GM,I40401,15,751.61,65.18,65.18,4899.76
29061390,INOSITOL (FOR BIOCHEMISTRY),I30839,0,0,0,0,0
29061390,INOSITOL (FOR BIOCHEMISTRY)99% 25.00 GM,I30809,7,133.36,63.28,63.28,1443.96
